,PSTATABB,PNAME,SECTOR,CNTYNAME,LAT,LON,UTLSRVNM,BANAME,PLFUELCT,NAMEPCAP,PLNGENAN,PLCO2AN,PLGENACL,PLGENAOL,PLGENAGS,PLGENAHY,PLGENABM,PLGENAWI,PLGENASO,PLGENAGT,PLGENAOF,PLGENATN,PLGENATR
8221,OR,Slide Creek,Electric Utility,Douglas,43.2939,-122.4728,PacifiCorp,PacifiCorp - West,HYDRO,18,51532,,0,0,0,51532,0,0,0,0,0,0,51532
8222,OR,Soda Springs,Electric Utility,Douglas,43.3061,-122.5014,PacifiCorp,PacifiCorp - West,HYDRO,11,43711,,0,0,0,43711,0,0,0,0,0,0,43711
8223,OR,Solar Star Oregon II,IPP Non-CHP,Crook,44.1843,-120.918,Avangrid Renewables LLC,PacifiCorp - West,SOLAR,56.3,109787,,0,0,0,0,0,0,109787,0,0,0,109787
8224,OR,South Hurlburt Wind LLC,IPP Non-CHP,Gilliam,45.706262,-120.079987,Caithness Shepherds Flat LLC,Bonneville Power Administration,WIND,290,514500,,0,0,0,0,0,514500,0,0,0,0,514500
8225,OR,Sprague Hydro,IPP Non-CHP,Klamath,42.50136,-120.98944,Sprague Hydro LLC,PacifiCorp - West,HYDRO,1.2,377,,0,0,0,377,0,0,0,0,0,0,377
8226,OR,"SSD Clackamas 1, LLC",IPP Non-CHP,Clackamas,45.42,-122.333,"Thor Solar 1 CEI, LLC",Portland General Electric Company,SOLAR,4,6820,,0,0,0,0,0,0,6820,0,0,0,6820
8227,OR,"SSD Clackamas 4, LLC",IPP Non-CHP,Clackamas,45.102,-122.662,"Thor Solar 1 CEI, LLC",Portland General Electric Company,SOLAR,2,3869,,0,0,0,0,0,0,3869,0,0,0,3869
8228,OR,"SSD Clackamas 7, LLC",IPP Non-CHP,Clackamas,45.182,-122.591,"Thor Solar 1 CEI, LLC",Portland General Electric Company,SOLAR,2,3755,,0,0,0,0,0,0,3755,0,0,0,3755
8229,OR,"SSD Marion 1, LLC",IPP Non-CHP,Marion,45.139507,-122.904499,"Thor Solar 1 CEI, LLC",Portland General Electric Company,SOLAR,2,3359,,0,0,0,0,0,0,3359,0,0,0,3359
8230,OR,"SSD Marion 3, LLC",IPP Non-CHP,Marion,44.985,-122.938,"Thor Solar 1 CEI, LLC",Portland General Electric Company,SOLAR,2,3581,,0,0,0,0,0,0,3581,0,0,0,3581
8231,OR,"SSD Marion 5, LLC",IPP Non-CHP,Marion,45.11601,-122.793791,"Thor Solar 1 CEI, LLC",Portland General Electric Company,SOLAR,2,3500,,0,0,0,0,0,0,3500,0,0,0,3500
8232,OR,"SSD Marion 6, LLC",IPP Non-CHP,Marion,45.254,-122.806,"Thor Solar 1 CEI, LLC",Portland General Electric Company,SOLAR,2,3668,,0,0,0,0,0,0,3668,0,0,0,3668
8233,OR,St Louis Solar,IPP Non-CHP,Marion,45.11994,-122.9361,Neighborhood Power Corp.,Portland General Electric Company,SOLAR,2.2,3953,,0,0,0,0,0,0,3953,0,0,0,3953
8234,OR,Star Point Wind Project LLC,IPP Non-CHP,Sherman,45.51,-120.48,Avangrid Renewables LLC,Avangrid Renewables LLC,WIND,98.7,195619,,0,0,0,0,0,195619,0,0,0,0,195619
8235,OR,Starvation,IPP Non-CHP,Harney,43.50222,-119.14852,"Starvation Solar I, LLC",Bonneville Power Administration,SOLAR,9.9,23812,,0,0,0,0,0,0,23812,0,0,0,23812
8236,OR,"Steel Bridge Solar, LLC",IPP Non-CHP,Polk,45.068,-123.47,Steel Bridge Solar. LLC,Portland General Electric Company,SOLAR,2.3,2182,,0,0,0,0,0,0,2182,0,0,0,2182
8237,OR,Stone Creek,Electric Utility,Clackamas,45.081111,-121.886611,Eugene Water & Electric Board,Portland General Electric Company,HYDRO,12,50568,,0,0,0,50568,0,0,0,0,0,0,50568
8238,OR,Sullivan,Electric Utility,Clackamas,45.354004,-122.618954,Portland General Electric Co,Portland General Electric Company,HYDRO,15.4,122518.999,,0,0,0,122519,0,0,0,0,0,0,122519
8239,OR,SulusSolar17,IPP Non-CHP,Clackamas,45.34891,-122.433515,"Adapture Renewables, Inc.",Portland General Electric Company,SOLAR,3.1,4120,,0,0,0,0,0,0,4120,0,0,0,4120
8240,OR,SulusSolar22,IPP Non-CHP,Marion,44.97,-122.78,"Adapture Renewables, Inc.",Portland General Electric Company,SOLAR,3,4438,,0,0,0,0,0,0,4438,0,0,0,4438
8241,OR,SulusSolar25,IPP Non-CHP,Marion,45.27,-122.82,"Adapture Renewables, Inc.",Portland General Electric Company,SOLAR,2.2,3359,,0,0,0,0,0,0,3359,0,0,0,3359
8242,OR,SulusSolar28,IPP Non-CHP,Yamhill,45.1,-123.52,"Adapture Renewables, Inc.",Portland General Electric Company,SOLAR,3,4954,,0,0,0,0,0,0,4954,0,0,0,4954
8243,OR,SulusSolar29,IPP Non-CHP,Clackamas,45.46,-122.29,"Adapture Renewables, Inc.",Portland General Electric Company,SOLAR,2.6,3654,,0,0,0,0,0,0,3654,0,0,0,3654
8244,OR,SulusSolar33,IPP Non-CHP,Yamhill,45.08,-123.4,"Adapture Renewables, Inc.",Portland General Electric Company,SOLAR,3,4782,,0,0,0,0,0,0,4782,0,0,0,4782
8245,OR,SulusSolar35,IPP Non-CHP,Clackamas,45.140551,-122.649655,"Adapture Renewables, Inc.",Portland General Electric Company,SOLAR,3,4537,,0,0,0,0,0,0,4537,0,0,0,4537
8246,OR,"Suntex Solar, LLC",IPP Non-CHP,Harney,43.56149,-119.68621,NES Euryalus,Bonneville Power Administration,SOLAR,10,24866,,0,0,0,0,0,0,24866,0,0,0,24866
8247,OR,The Dalles,Electric Utility,Wasco,45.614,-121.1346,USACE Northwestern Division,Bonneville Power Administration,HYDRO,1819.7,6735856.999,,0,0,0,6735857,0,0,0,0,0,0,6735857
8248,OR,Thomas Creek Solar,IPP Non-CHP,Clackamas,45.131407,-122.619475,Neighborhood Power Corp.,Portland General Electric Company,SOLAR,2.2,3763,,0,0,0,0,0,0,3763,0,0,0,3763
8249,OR,Threemile Canyon,IPP Non-CHP,Morrow,45.6758,-119.9375,"Threemile Canyon Wind I, LLC",PacifiCorp - West,WIND,9.9,19954,,0,0,0,0,0,19954,0,0,0,0,19954
8250,OR,"Thunderegg Solar Center, LLC",IPP Non-CHP,Malheur,43.93097,-116.987626,Cypress Creek Renewables,Idaho Power Company,SOLAR,10,21487,,0,0,0,0,0,0,21487,0,0,0,21487
8251,OR,Tickle Creek Solar,IPP Non-CHP,Clackamas,45.375,-122.265,Neighborhood Power Corp.,Portland General Electric Company,SOLAR,1.9,2917,,0,0,0,0,0,0,2917,0,0,0,2917
8252,OR,Timothy Lake Powerhouse,Electric Utility,Clackamas,45.370546,-121.756527,Portland General Electric Co,Portland General Electric Company,HYDRO,1.2,0,,0,0,0,0,0,0,0,0,0,0,0
8253,OR,Toketee Falls,Electric Utility,Douglas,43.272729,-122.447498,PacifiCorp,PacifiCorp - West,HYDRO,42.6,183318,,0,0,0,183318,0,0,0,0,0,0,183318
8254,OR,"Tumbleweed Solar, LLC",IPP Non-CHP,Deschutes,44.192575,-121.233106,"Heelstone Energy Holdings, LLC",PacifiCorp - West,SOLAR,9.9,20225,,0,0,0,0,0,0,20225,0,0,0,20225
8255,OR,Tunnel 1 Power Project,IPP Non-CHP,Malheur,43.642023,-117.232674,Owyhee Irrigation District,Idaho Power Company,HYDRO,7,3528,,0,0,0,3528,0,0,0,0,0,0,3528
8256,OR,"Vale Air Solar Center, LLC",IPP Non-CHP,Malheur,43.965031,-117.25806,Cypress Creek Renewables,Idaho Power Company,SOLAR,10,21576,,0,0,0,0,0,0,21576,0,0,0,21576
8257,OR,Vale Solar Center,IPP Non-CHP,Malheur,44.157874,-117.44434,"Adapture Renewables, Inc.",Idaho Power Company,SOLAR,3,5820,,0,0,0,0,0,0,5820,0,0,0,5820
8258,OR,Valley Creek Solar,IPP Non-CHP,Polk,45.033,-123.094,"SP Solar 8, LLC",Portland General Electric Company,SOLAR,2.2,3245,,0,0,0,0,0,0,3245,0,0,0,3245
8259,OR,Vansycle,IPP Non-CHP,Umatilla,45.936157,-118.65999,ESI Vansycle Partners LP,Bonneville Power Administration,WIND,25,61203,,0,0,0,0,0,61203,0,0,0,0,61203
8260,OR,Vansycle II Wind Energy Center,IPP Non-CHP,Umatilla,45.899167,-118.591389,FPL Energy Stateline II Inc,PacifiCorp - West,WIND,102.3,182065,,0,0,0,0,0,182065,0,0,0,0,182065
8261,OR,Wagon Trail LLC,IPP Non-CHP,Morrow,45.6531,-119.4625,Odessa Energy Services LLC,PacifiCorp - West,WIND,3.3,5926,,0,0,0,0,0,5926,0,0,0,0,5926
8262,OR,Wallowa Falls,Electric Utility,Wallowa,45.266702,-117.212732,PacifiCorp,PacifiCorp - West,HYDRO,1.1,1687,,0,0,0,1687,0,0,0,0,0,0,1687
8263,OR,Walterville,Electric Utility,Lane,44.069636,-122.835046,Eugene Water & Electric Board,Bonneville Power Administration,HYDRO,8,59211,,0,0,0,59211,0,0,0,0,0,0,59211
8264,OR,Ward Butte Windfarm LLC,IPP Non-CHP,Umatilla,45.6967,-119.4097,Echo 1,PacifiCorp - West,WIND,6.6,13717,,0,0,0,0,0,13717,0,0,0,0,13717
8265,OR,Warm Springs Power Enterprises,IPP Non-CHP,Jefferson,44.724242,-121.247729,Warm Springs Power Enterprises,PacifiCorp - West,HYDRO,19.6,59068,,0,0,0,59068,0,0,0,0,0,0,59068
8266,OR,Waste Management Columbia Ridge LFGTE,IPP Non-CHP,Gilliam,45.5739,-120.2969,WM Renewable Energy LLC,Bonneville Power Administration,BIOMASS,12.8,87391.004,0,0,0,0,0,87391,0,0,0,0,0,87391
8267,OR,"West Hines Solar I, LLC",IPP Non-CHP,Harney,43.50259,-119.14713,NES Euryalus,Bonneville Power Administration,SOLAR,10,24611,,0,0,0,0,0,0,24611,0,0,0,24611
8268,OR,Wheat Field Wind Power Project,IPP Non-CHP,Gilliam,45.675804,-120.31832,Wheat Field Wind Power Project LLC,Bonneville Power Administration,WIND,102.9,192025,,0,0,0,0,0,192025,0,0,0,0,192025
8269,OR,Wheatridge 1,Electric Utility,Morrow,45.55975,-119.6338,Portland General Electric Co,Bonneville Power Administration,WIND,100,265061,,0,0,0,0,0,265061,0,0,0,0,265061
8270,OR,Wheatridge Hybrid,IPP Non-CHP,Morrow,45.55975,-119.6338,"Wheatridge Wind Holdings, LLC",Bonneville Power Administration,WIND,280,605258,,0,0,0,0,0,518664,87395,0,0,-801,606059
8271,OR,Williams Acres Solar,IPP Non-CHP,Marion,45.137,-122.799,Neighborhood Power Corp.,Portland General Electric Company,SOLAR,2.5,4135,,0,0,0,0,0,0,4135,0,0,0,4135
8272,OR,Willow Creek Energy Center,IPP Non-CHP,Morrow,45.6533,-119.9914,Invenergy Services LLC,Bonneville Power Administration,WIND,72,153691,,0,0,0,0,0,153691,0,0,0,0,153691
8273,OR,Willow Spring Windfarm (Burnt River),IPP Non-CHP,Baker,44.381944,-117.273056,Willow Spring,Idaho Power Company,WIND,10,28880,,0,0,0,0,0,28880,0,0,0,0,28880
8274,OR,Woodline Solar,IPP Non-CHP,Klamath,42.236443,-121.57766,"Woodline Solar, LLC",PacifiCorp - West,SOLAR,8,19762,,0,0,0,0,0,0,19762,0,0,0,19762
8275,OR,WyEast Solar,IPP Non-CHP,Sherman,45.5846,-120.59994,Avangrid Renewables LLC,Avangrid Renewables LLC,SOLAR,10,18385,,0,0,0,0,0,0,18385,0,0,0,18385
8276,OR,Yamhill Solar LLC,IPP Non-CHP,Yamhill,45.108889,-123.278611,Standard Solar,Portland General Electric Company,SOLAR,1,1033,,0,0,0,0,0,0,1033,0,0,0,1033
8277,PA,500 Virginia Solar,IPP Non-CHP,Montgomery,40.139167,-75.191667,Alliance HP Virginia Drive LLC,"PJM Interconnection, LLC",SOLAR,1,467,,0,0,0,0,0,0,467,0,0,0,467
8278,PA,Allegheny Hydro No 8,IPP Non-CHP,Armstrong,40.896596,-79.478982,Allegheny Hydro LP,"PJM Interconnection, LLC",HYDRO,13.6,70316,,0,0,0,70316,0,0,0,0,0,0,70316
8279,PA,Allegheny Hydro No 9,IPP Non-CHP,Armstrong,40.955961,-79.550681,Allegheny Hydro LP,"PJM Interconnection, LLC",HYDRO,17.8,86937,,0,0,0,86937,0,0,0,0,0,0,86937
8280,PA,Allegheny No 6 Hydro Station,IPP Non-CHP,Armstrong,40.716389,-79.577222,"Eagle Creek Renewable Energy, LLC","PJM Interconnection, LLC",HYDRO,9.2,35822,,0,0,0,35822,0,0,0,0,0,0,35822
8281,PA,Allegheny No. 5 Hydro Station,IPP Non-CHP,Armstrong,40.682875,-79.665298,"Eagle Creek Renewable Energy, LLC","PJM Interconnection, LLC",HYDRO,9.2,37285,,0,0,0,37285,0,0,0,0,0,0,37285
8282,PA,Allegheny Ridge Wind Farm,IPP Non-CHP,Cambria,40.383889,-78.579444,"Leeward Asset Management, LLC","PJM Interconnection, LLC",WIND,80,198840,,0,0,0,0,0,198840,0,0,0,0,198840
8283,PA,Allenwood,IPP Non-CHP,Lycoming,41.151111,-76.917777,EPP Renewable Energy,"PJM Interconnection, LLC",BIOMASS,3.2,24440,0,0,0,0,0,24440,0,0,0,0,0,24440
8284,PA,Alpaca,IPP Non-CHP,Bradford,41.663056,-76.805556,Alpaca Energy LLC,"PJM Interconnection, LLC",GAS,21,46056,23829.996,0,0,46056,0,0,0,0,0,0,46056,0
8285,PA,Aqua Ingrams Mill,IPP Non-CHP,Chester,39.9647,-75.6578,Aqua America Inc,"PJM Interconnection, LLC",SOLAR,1,818,,0,0,0,0,0,0,818,0,0,0,818
8286,PA,Armenia Mountain Wind Farm,IPP Non-CHP,Tioga,41.7619,-76.8553,Allete Clean Energy,"PJM Interconnection, LLC",WIND,100.5,266624,,0,0,0,0,0,266624,0,0,0,0,266624
8287,PA,"Armstrong Power, LLC",IPP Non-CHP,Armstrong,40.638021,-79.351725,Armstrong Power LLC,"PJM Interconnection, LLC",GAS,688,1316902,812920.205,0,14001.164,1302900.8,0,0,0,0,0,0,1316901.964,0
8288,PA,Beaver Dam,IPP Non-CHP,Bradford,41.611389,-76.843056,Beaver Dam Energy LLC,"PJM Interconnection, LLC",GAS,22,60509,27545.785,0,0,60509,0,0,0,0,0,0,60509,0
8289,PA,Beaver Solar LLC,IPP Non-CHP,Beaver,40.691389,-80.323889,Laurel Capital Partners,"PJM Interconnection, LLC",SOLAR,1.3,1330,,0,0,0,0,0,0,1330,0,0,0,1330
8290,PA,Beaver Valley,IPP Non-CHP,Beaver,40.6219,-80.4336,Energy Harbor Nuclear Generation LLC,"PJM Interconnection, LLC",NUCLEAR,1846.8,14750027,,0,0,0,0,0,0,0,0,0,14750027,0
8291,PA,Beaver Valley Patterson Dam,IPP Non-CHP,Beaver,40.744105,-80.317839,"Central Rivers Power US, LLC","PJM Interconnection, LLC",HYDRO,1.2,3855,,0,0,0,3855,0,0,0,0,0,0,3855
8292,PA,Bethlehem Power Plant,IPP Non-CHP,Northampton,40.6175,-75.3147,Calpine Bethlehem LLC,"PJM Interconnection, LLC",GAS,1153,4361800,2086538.298,0,64913.715,4296886.3,0,0,0,0,0,0,4361800.015,0
8293,PA,Big Level Wind,IPP Non-CHP,Potter,41.869326,-77.665939,Big Level Wind LLC,"PJM Interconnection, LLC",WIND,90,302236,,0,0,0,0,0,302236,0,0,0,0,302236
8294,PA,Birdsboro Power,IPP Non-CHP,Berks,40.268522,-75.799669,Birdsboro Power LLC,"PJM Interconnection, LLC",GAS,525,3020519,1152050.029,0,0,3020519,0,0,0,0,0,0,3020519,0
8295,PA,Blakely (PA) RTO BTM,Electric Utility,Lackawanna,41.475957,-75.600602,"American Mun Power-Ohio, Inc","PJM Interconnection, LLC",OIL,5.4,62,44.18,0,62,0,0,0,0,0,0,0,62,0
8296,PA,Blossburg,IPP Non-CHP,Tioga,41.706475,-77.08184,"Blossburg Power, LLC","PJM Interconnection, LLC",GAS,24,2804,2746.308,0,0,2804,0,0,0,0,0,0,2804,0
8297,PA,Blue Ridge Landfill,IPP Non-CHP,Franklin,39.961944,-77.561111,EPP Renewable Energy,"PJM Interconnection, LLC",BIOMASS,6.4,45982,0,0,0,0,0,45982,0,0,0,0,0,45982
8298,PA,Broad Mountain,IPP Non-CHP,Schuylkill,40.669608,-76.380716,UGI Development Co,"PJM Interconnection, LLC",BIOMASS,11,44130,0.001,0,0,0,0,44130,0,0,0,0,0,44130
8299,PA,"Brunner Island, LLC",IPP Non-CHP,York,40.096111,-76.6962,Brunner Island LLC,"PJM Interconnection, LLC",GAS,1616.1,3672788,3013203.095,1486185.3,1151.786,2185450.9,0,0,0,0,0,0,3672787.986,0
8300,PA,Brunot Island Power Station,IPP Non-CHP,Allegheny,40.464851,-80.043761,"Brunot Island Power, LLC","PJM Interconnection, LLC",GAS,365.4,51088,38160.511,0,214,50874,0,0,0,0,0,0,51088,0
8301,PA,Cambria Wind LLC,IPP Non-CHP,Cambria,40.3042,-78.6908,Exus North America Management Partners LLC,"PJM Interconnection, LLC",WIND,62.5,137715,,0,0,0,0,0,137715,0,0,0,0,137715
8302,PA,Casselman Wind Power Project,IPP Non-CHP,Somerset,39.85,-79.138,Avangrid Renewables LLC,"PJM Interconnection, LLC",WIND,34.5,87754,,0,0,0,0,0,87754,0,0,0,0,87754
8303,PA,Chambersburg Units 12 & 13,IPP Non-CHP,Franklin,39.866944,-77.685833,"Chambersburg Energy, LLC","PJM Interconnection, LLC",GAS,87.6,205599,127313.339,0,0,205599,0,0,0,0,0,0,205599,0
8304,PA,Chester Generating Station,IPP Non-CHP,Chester,39.8301,-75.3837,"Constellation Power, Inc","PJM Interconnection, LLC",OIL,55.8,1761.999,2029.158,0,1762,0,0,0,0,0,0,0,1762,0
8305,PA,Chestnut Flats Wind Farm,IPP Non-CHP,Blair,40.522846,-78.476921,"EDF Renewable Asset Holdings, Inc.","PJM Interconnection, LLC",WIND,38,94077,,0,0,0,0,0,94077,0,0,0,0,94077
8306,PA,Cheswick,IPP Non-CHP,Allegheny,40.5383,-79.7906,"GenOn Power Midwest, LP","PJM Interconnection, LLC",COAL,637,458187,523379.815,453822.18,0,4364.823,0,0,0,0,0,0,458187.003,0
8307,PA,Colver Green Energy,IPP Non-CHP,Cambria,40.55108,-78.79794,"Inter-Power/AhlCon Partners, L.P.","PJM Interconnection, LLC",COAL,118,698242,1016494.56,698239.83,0,2.173,0,0,0,0,0,0,698242.003,0
8308,PA,Conemaugh,IPP Non-CHP,Indiana,40.3842,-79.0611,KeyCon Operating LLC,"PJM Interconnection, LLC",COAL,1963,5715098,5963852.945,5691471.2,377,23249.772,0,0,0,0,0,0,5715097.972,0
8309,PA,Conemaugh Hydro Plant,IPP Non-CHP,Westmoreland,40.46439,-79.365703,Pennsylvania Renewable Resources,"PJM Interconnection, LLC",HYDRO,15,56992,,0,0,0,56992,0,0,0,0,0,0,56992
8310,PA,Covanta Delaware Valley,IPP Non-CHP,Delaware,39.8265,-75.3882,Covanta Delaware Valley LP,"PJM Interconnection, LLC",BIOMASS,90,515366,610507.743,0,0,155.358,0,231842.78,0,0,0,283367.86,283523.218,231842.78
8311,PA,"CPV Fairview, LLC",IPP Non-CHP,Cambria,40.412,-78.855,"CPV Fairview, LLC","PJM Interconnection, LLC",GAS,1197,7607058,2881794.016,0,0,7607058,0,0,0,0,0,0,7607058,0
8312,PA,Crayola Solar Project,IPP Non-CHP,Northampton,40.760545,-75.238452,UGI Development Co,"PJM Interconnection, LLC",SOLAR,2.8,2794,,0,0,0,0,0,0,2794,0,0,0,2794
8313,PA,Croydon Generating Station,IPP Non-CHP,Bucks,40.08,-74.8917,"Constellation Power, Inc","PJM Interconnection, LLC",OIL,546.4,21185,21343.7,0,21185,0,0,0,0,0,0,0,21185,0
8314,PA,Cumberland County PA LFG Recovery,IPP Non-CHP,Cumberland,40.1356,-77.5072,EPP Renewable Energy,"PJM Interconnection, LLC",BIOMASS,6.4,47568,0.002,0,0,0,0,47568,0,0,0,0,0,47568
8315,PA,Delaware Generating Station,IPP Non-CHP,Philadelphia,39.968021,-75.125203,"Constellation Power, Inc","PJM Interconnection, LLC",OIL,77,2276,2556.048,0,2276,0,0,0,0,0,0,0,2276,0
8316,PA,Dickinson Solar,IPP Non-CHP,Cumberland,40.1976,-77.2197,"Dickinson Solar, LLC","PJM Interconnection, LLC",SOLAR,3,4608,,0,0,0,0,0,0,4608,0,0,0,4608
8317,PA,Ebensburg Power Company,IPP Non-CHP,Cambria,40.455,-78.7472,Ebensburg Power Co,"PJM Interconnection, LLC",COAL,57.6,366187,555117.909,365920.57,0,266.429,0,0,0,0,0,0,366186.999,0
8318,PA,Eddystone Generating Station,IPP Non-CHP,Delaware,39.858,-75.323,"Constellation Power, Inc","PJM Interconnection, LLC",GAS,861.6,20218,18635.702,0,7194.156,13023.844,0,0,0,0,0,0,20218,0
8319,PA,Elizabethtown Solar,IPP Non-CHP,Lancaster,40.152693,-76.581401,AES Distributed Energy,"PJM Interconnection, LLC",SOLAR,2,3118,,0,0,0,0,0,0,3118,0,0,0,3118
8320,PA,Elk Hill Solar 1,IPP Non-CHP,Franklin,39.849241,-77.929148,"Lightsource Renewable Energy Asset Management, LLC","PJM Interconnection, LLC",SOLAR,20,748,,0,0,0,0,0,0,748,0,0,0,748
8321,PA,Elk Hill Solar 2,IPP Non-CHP,Franklin,39.799589,-77.811561,"Lightsource Renewable Energy Asset Management, LLC","PJM Interconnection, LLC",SOLAR,15,27994,,0,0,0,0,0,0,27994,0,0,0,27994
8322,PA,Ephrata PA BTM,Electric Utility,Lancaster,40.188351,-76.171216,"American Mun Power-Ohio, Inc","PJM Interconnection, LLC",OIL,5.4,102,69.086,0,102,0,0,0,0,0,0,0,102,0
8323,PA,Fairless Energy Center,IPP Non-CHP,Bucks,40.1475,-74.7411,"Edgewater Generation, LLC","PJM Interconnection, LLC",GAS,1338,7693427,3253711.907,0,0,7693427,0,0,0,0,0,0,7693427,0
8324,PA,Falling Spring,Electric Utility,Franklin,39.9389,-77.6583,Borough of Chambersburg,"PJM Interconnection, LLC",GAS,7.2,2661.999,1697.112,0,521.211,2140.789,0,0,0,0,0,0,2662,0
8325,PA,Falls,IPP Non-CHP,Bucks,40.176486,-74.789976,"Constellation Power, Inc","PJM Interconnection, LLC",OIL,63.6,1844.001,2469.813,0,1844,0,0,0,0,0,0,0,1844,0
8326,PA,Fayette Power Company LLC,IPP Non-CHP,Fayette,39.8592,-79.9182,"Fayette Power Company, LLC","PJM Interconnection, LLC",GAS,714.9,4942796,2077890.435,0,0,4942796,0,0,0,0,0,0,4942796,0
8327,PA,Fort Indiantown Gap,IPP Non-CHP,Lebanon,40.427558,-76.57313,Standard Solar,"PJM Interconnection, LLC",SOLAR,3,5176,,0,0,0,0,0,0,5176,0,0,0,5176
8328,PA,Forward Windpower LLC,IPP Non-CHP,Somerset,40.0853,-78.8633,"Forward Windpower, LLC","PJM Interconnection, LLC",WIND,29.4,54302,,0,0,0,0,0,54302,0,0,0,0,54302
8329,PA,Gans Generating Facility,IPP Non-CHP,FAYETTE,39.7475,-79.838888,Gans Energy LLC,"PJM Interconnection, LLC",GAS,87.6,133796,84793.156,0,0,133796,0,0,0,0,0,0,133796,0
8330,PA,Girard (PA) RTO BTM,Electric Utility,Erie,42.003322,-80.320237,"American Mun Power-Ohio, Inc","PJM Interconnection, LLC",OIL,2.7,84,55.449,0,84,0,0,0,0,0,0,0,84,0
8331,PA,GLRA Landfill,IPP Non-CHP,Lebanon,40.3664,-76.4931,EPP Renewable Energy,"PJM Interconnection, LLC",BIOMASS,3.2,13996,0,0,0,0,0,13996,0,0,0,0,0,13996
8332,PA,Green Knight Energy Center,IPP Non-CHP,Northampton,40.8592,-75.2627,Waste Management Inc,"PJM Interconnection, LLC",BIOMASS,9.9,35700,0,0,0,0,0,35700,0,0,0,0,0,35700
8333,PA,"Green Mountain Storage, LLC",IPP Non-CHP,Somerset,39.851389,-79.070556,"Green Mountain Storage, LLC","PJM Interconnection, LLC",OTHF,10.4,-2888,,0,0,0,0,0,0,0,0,0,-2888,0
8334,PA,Haleon York RDC Solar Facility,IPP Non-CHP,York,40.043856,-76.735474,Haleon PLC,"PJM Interconnection, LLC",SOLAR,2.6,1120,,0,0,0,0,0,0,1120,0,0,0,1120
8335,PA,Hamilton (PA),IPP Non-CHP,Adams,39.908732,-76.988454,"Hamilton Power, LLC","PJM Interconnection, LLC",OIL,19.6,983,1424.119,0,983,0,0,0,0,0,0,0,983,0
8336,PA,Hamilton Liberty Generation Plant,IPP Non-CHP,Bradford,41.7675,-76.39,Hamilton Liberty O&M LLC,"PJM Interconnection, LLC",GAS,870,6042720,2443451.957,0,0,6042720,0,0,0,0,0,0,6042720,0
8337,PA,Hamilton Patriot Generation Plant,IPP Non-CHP,Lycoming,41.180833,-76.839167,"Hamilton Patriot Operating Services, LLC","PJM Interconnection, LLC",GAS,870,6387011,2507407.089,0,0,6387011,0,0,0,0,0,0,6387011,0
8338,PA,Handsome Lake Energy,IPP Non-CHP,Venango,41.2908,-79.8061,Handsome Lake Energy LLC,"PJM Interconnection, LLC",GAS,294.5,30814,57897.3,0,0,30814.001,0,0,0,0,0,0,30814.001,0
8339,PA,Hatfield PA BTM,Electric Utility,Montgomery,40.275214,-75.289218,"American Mun Power-Ohio, Inc","PJM Interconnection, LLC",OIL,2.7,20,13.964,0,20,0,0,0,0,0,0,0,20,0
8340,PA,Hazle Spindle,IPP Non-CHP,Luzerne,40.949536,-76.04739,Convergent Energy and Power LP,"PJM Interconnection, LLC",OTHF,20,-13634,,0,0,0,0,0,0,0,0,0,-13634,0
8341,PA,Hazleton Generation,IPP Non-CHP,Luzerne,40.928161,-76.040929,Hazleton Generation LLC,"PJM Interconnection, LLC",GAS,171.5,18110.999,13578.134,0,2488.008,15622.992,0,0,0,0,0,0,18111,0
8342,PA,Helix Ironwood LLC,IPP Non-CHP,Lebanon,40.3509,-76.3658,Helix Ironwood LLC,"PJM Interconnection, LLC",GAS,777.6,5136582,2254756.213,0,0,5136582,0,0,0,0,0,0,5136582,0
8343,PA,Hickory Run Energy Station,IPP Non-CHP,Lawrence,40.994444,-80.43,"Hickory Run Energy, LLC","PJM Interconnection, LLC",GAS,1033.7,6185451.5,2515357.288,0,0,6185451.4,0,0,0,0,0,0,6185451.4,0
8344,PA,Highland North Wind Farm,IPP Non-CHP,Cambria,40.319561,-78.680633,Vitol PA Wind LLC,"PJM Interconnection, LLC",WIND,75,173073,,0,0,0,0,0,173073,0,0,0,0,173073
8345,PA,Hill Top Energy Center,IPP Non-CHP,Greene,39.894212,-79.938201,"Hill Top Energy Center, LLC","PJM Interconnection, LLC",GAS,664.7,4142509,1632227.307,0,0,4142509,0,0,0,0,0,0,4142509,0
8346,PA,Holtwood,IPP Non-CHP,Lancaster,39.827198,-76.331772,BIF III Holtwood LLC,"PJM Interconnection, LLC",HYDRO,247.3,882918.998,,0,0,0,882919,0,0,0,0,0,0,882919
8347,PA,Homer City,IPP Non-CHP,Indiana,40.512825,-79.196107,NRG Homer City Services LLC,"PJM Interconnection, LLC",COAL,2012,3309254,3833416.661,3276427.5,32826.473,0,0,0,0,0,0,0,3309253.973,0
8348,PA,Hummel Station,IPP Non-CHP,Snyder,40.839014,-76.825517,"Hummel Station, LLC","PJM Interconnection, LLC",GAS,1194.4,7750651,3207975.722,0,0,7750651,0,0,0,0,0,0,7750651,0
8349,PA,"Hunker Solar River, LLC",IPP Non-CHP,Westmoreland,40.216382,-79.647108,SolRiver Capital LLC,"PJM Interconnection, LLC",SOLAR,3.3,3482,,0,0,0,0,0,0,3482,0,0,0,3482
